dp_0001,Alpina进口AlpinaB4,3.0,2,301,4638,F32
dp_5488,一汽大众合资大众宝来,1.5,4,85,4663,MQB
dp_5489,一汽大众合资大众宝来,1.6,5,74,4178,A4(1J)
dp_5490,一汽大众合资大众宝来,1.6,4,74,4376,A4(1J)
dp_5491,一汽大众合资大众宝来,1.6,4,74,4383,A4(1J)
dp_5492,一汽大众合资大众宝来,1.6,4,78,4376,A4(1J)
dp_5493,一汽大众合资大众宝来,1.8,5,92,4178,A4(1J)
dp_5494,一汽大众合资大众宝来,1.8,4,92,4376,A4(1J)
dp_5495,一汽大众合资大众宝来,1.8,4,92,4383,A4(1J)
dp_5496,一汽大众合资大众宝来,1.8,4,110,4376,A4(1J)
dp_5497,一汽大众合资大众宝来,1.8,4,132,4376,A4(1J)
dp_5498,一汽大众合资大众宝来,1.9,4,74,4376,A4(1J)
dp_5499,一汽大众合资大众高尔夫,1.2,5,81,4255,MQB(5G)
dp_5500,一汽大众合资大众高尔夫,1.2,5,81,4348,MQB(5G)
dp_5501,一汽大众合资大众高尔夫,1.2,5,85,4259,MQB(5G)
dp_5502,一汽大众合资大众高尔夫,1.2,5,85,4348,MQB(5G)
dp_5503,一汽大众合资大众高尔夫,1.2,5,85,4351,MQB(5G)
dp_5504,一汽大众合资大众高尔夫,1.4,5,96,4199,A5(1K)
dp_5505,一汽大众合资大众高尔夫,1.4,5,96,4255,MQB(5G)
dp_5506,一汽大众合资大众高尔夫,1.4,5,96,4259,MQB(5G)
dp_5507,一汽大众合资大众高尔夫,1.4,5,96,4348,MQB(5G)
dp_5508,一汽大众合资大众高尔夫,1.4,5,110,4255,MQB(5G)
dp_5509,一汽大众合资大众高尔夫,1.4,5,110,4259,MQB(5G)
dp_5510,一汽大众合资大众高尔夫,1.4,5,110,4262,MQB(5G)
dp_5511,一汽大众合资大众高尔夫,1.4,5,110,4348,MQB(5G)
dp_5512,一汽大众合资大众高尔夫,1.4,5,110,4351,MQB(5G)
dp_5513,一汽大众合资大众高尔夫,1.6,5,74,4149,A4(1J)
dp_5514,一汽大众合资大众高尔夫,1.6,5,75,4149,A4(1J)
dp_5515,一汽大众合资大众高尔夫,1.6,5,77,4199,A5(1K)
dp_5516,一汽大众合资大众高尔夫,1.6,5,78,4149,A4(1J)
dp_5517,一汽大众合资大众高尔夫,1.6,5,81,4255,MQB(5G)
dp_5518,一汽大众合资大众高尔夫,1.6,5,81,4259,MQB(5G)
dp_5519,一汽大众合资大众高尔夫,1.6,5,81,4348,MQB(5G)
dp_5520,一汽大众合资大众高尔夫,1.6,5,81,4351,MQB(5G)
dp_5521,一汽大众合资大众高尔夫,1.8,5,92,4149,A4(1J)
dp_5522,一汽大众合资大众高尔夫,2.0,5,85,4149,A4(1J)
dp_5523,一汽大众合资大众高尔夫,2.0,5,147,4213,A5(1K)
dp_5524,一汽大众合资大众高尔夫,2.0,5,162,4269,MQB(5G)
dp_5525,一汽大众合资大众高尔夫,2.0,5,162,4275,MQB(5G)
dp_5526,一汽大众合资大众捷达,1.4,4,66,4487,A05+
dp_5527,一汽大众合资大众捷达,1.4,4,66,4501,A05+
dp_5528,一汽大众合资大众捷达,1.4,4,96,4487,A05+
dp_5529,一汽大众合资大众捷达,1.4,4,96,4501,A05+
dp_5530,一汽大众合资大众捷达,1.5,4,81,4501,A05+
dp_5531,一汽大众合资大众捷达,1.6,4,53,4385,A2(1G)
dp_5532,一汽大众合资大众捷达,1.6,4,64,4385,A2(1G)
dp_5533,一汽大众合资大众捷达,1.6,4,64,4416,A2(1G)
dp_5534,一汽大众合资大众捷达,1.6,4,64,4428,A2(1G)
dp_5535,一汽大众合资大众捷达,1.6,4,68,4416,A2(1G)
dp_5536,一汽大众合资大众捷达,1.6,4,68,4428,A2(1G)
dp_5537,一汽大众合资大众捷达,1.6,4,70,4415,A2(1G)
dp_5538,一汽大众合资大众捷达,1.6,4,70,4416,A2(1G)
dp_5539,一汽大众合资大众捷达,1.6,4,70,4428,A2(1G)
dp_5540,一汽大众合资大众捷达,1.6,4,74,4385,A2(1G)
dp_5541,一汽大众合资大众捷达,1.6,4,74,4428,A2(1G)
dp_5542,一汽大众合资大众捷达,1.6,4,81,4487,A05+
dp_5543,一汽大众合资大众捷达,1.6,4,81,4487,A05+
dp_5544,一汽大众合资大众捷达,1.9,4,47,4415,A2(1G)
dp_5545,一汽大众合资大众捷达,1.9,4,47,4416,A2(1G)
dp_5546,一汽大众合资大众捷达,1.9,4,47,4428,A2(1G)
dp_5547,一汽大众合资大众开迪,1.6,5,74,4405,A5
dp_5548,一汽大众合资大众开迪,2.0,5,51,4405,A5
dp_5549,一汽大众合资大众迈腾,1.4,4,96,4765,B6(3C)
dp_5550,一汽大众合资大众迈腾,1.4,4,96,4865,B7L
dp_5551,一汽大众合资大众迈腾,1.4,4,110,4866,B8(3G)
dp_5552,一汽大众合资大众迈腾,1.8,4,118,4765,B6(3C)
dp_5553,一汽大众合资大众迈腾,1.8,4,118,4865,B7L
dp_5554,一汽大众合资大众迈腾,1.8,4,132,4866,B8(3G)
dp_5555,一汽大众合资大众迈腾,2.0,4,85,4765,B6(3C)
dp_5556,一汽大众合资大众迈腾,2.0,4,137,4866,B8(3G)
dp_5557,一汽大众合资大众迈腾,2.0,4,147,4765,B6(3C)
dp_5558,一汽大众合资大众迈腾,2.0,4,147,4865,B7L
dp_5559,一汽大众合资大众迈腾,2.0,4,162,4866,B8(3G)
dp_5560,一汽大众合资大众迈腾,3.0,4,184,4865,B7L
dp_5561,一汽大众合资大众速腾,1.2,4,81,4655,A5(1K)
dp_5562,一汽大众合资大众速腾,1.2,4,85,4753,A7
dp_5563,一汽大众合资大众速腾,1.4,4,96,4544,A5(1K)
dp_5564,一汽大众合资大众速腾,1.4,4,96,4644,A5(1K)
dp_5565,一汽大众合资大众速腾,1.4,4,96,4655,A5(1K)
dp_5566,一汽大众合资大众速腾,1.4,4,110,4655,A5(1K)
dp_5567,一汽大众合资大众速腾,1.4,4,110,4668,A5(1K)
dp_5568,一汽大众合资大众速腾,1.4,4,110,4753,A7
dp_5569,一汽大众合资大众速腾,1.6,4,74,4544,A5(1K)
dp_5570,一汽大众合资大众速腾,1.6,4,77,4644,A5(1K)
dp_5571,一汽大众合资大众速腾,1.6,4,81,4655,A5(1K)
dp_5572,一汽大众合资大众速腾,1.8,4,110,4544,A5(1K)
dp_5573,一汽大众合资大众速腾,1.8,4,118,4544,A5(1K)
dp_5574,一汽大众合资大众速腾,1.8,4,118,4644,A5(1K)
dp_5575,一汽大众合资大众速腾,2.0,4,85,4544,A5(1K)
dp_5576,一汽大众合资大众速腾,2.0,4,147,4644,A5(1K)
dp_5577,一汽大众合资大众速腾,2.0,4,147,4664,A5(1K)
dp_5578,一汽大众合资大众蔚领,1.4,5,96,4559,A4
dp_5579,一汽大众合资大众蔚领,1.5,5,81,4559,A4
dp_5580,一汽大众合资大众蔚领,1.6,5,81,4559,A4
dp_5581,一汽大众(奥迪)合资奥迪A3,1.4,5,110,4312,8VA
dp_5582,一汽大众(奥迪)合资奥迪A3,1.4,5,110,4319,8VA
dp_5583,一汽大众(奥迪)合资奥迪A3,1.4,5,110,4321,8VA
dp_5584,一汽大众(奥迪)合资奥迪A3,1.4,4,110,4457,8VS
dp_5585,一汽大众(奥迪)合资奥迪A3,1.4,4,110,4462,8VS
dp_5586,一汽大众(奥迪)合资奥迪A3,1.8,5,132,4319,8VA
dp_5587,一汽大众(奥迪)合资奥迪A3,1.8,4,132,4462,8VS
dp_5588,一汽大众(奥迪)合资奥迪A3,2.0,5,140,4312,8VA
dp_5589,一汽大众(奥迪)合资奥迪A3,2.0,5,140,4321,8VA
dp_5590,一汽大众(奥迪)合资奥迪A3,2.0,4,140,4457,8VS
dp_5591,一汽大众(奥迪)合资奥迪A3,2.0,4,140,4462,8VS
dp_5592,一汽大众(奥迪)合资奥迪A4,1.4,4,110,4818,B9(8W)
dp_5593,一汽大众(奥迪)合资奥迪A4,1.8,4,118,4761,B8(8K)
dp_5594,一汽大众(奥迪)合资奥迪A4,1.8,4,118,4763,B8(8K)
dp_5595,一汽大众(奥迪)合资奥迪A4,1.8,4,120,4548,B6(8E)
dp_5596,一汽大众(奥迪)合资奥迪A4,1.8,4,120,4548,B7(8E)
dp_5597,一汽大众(奥迪)合资奥迪A4,1.8,4,120,4587,B7(8E)
dp_5598,一汽大众(奥迪)合资奥迪A4,2.0,4,110,4818,B9(8W)
dp_5599,一汽大众(奥迪)合资奥迪A4,2.0,4,132,4761,B8(8K)
dp_5600,一汽大众(奥迪)合资奥迪A4,2.0,4,132,4763,B8(8K)
dp_5601,一汽大众(奥迪)合资奥迪A4,2.0,4,140,4818,B9(8W)
dp_5602,一汽大众(奥迪)合资奥迪A4,2.0,4,147,4587,B7(8E)
dp_5603,一汽大众(奥迪)合资奥迪A4,2.0,4,155,4761,B8(8K)
dp_5604,一汽大众(奥迪)合资奥迪A4,2.0,4,155,4763,B8(8K)
dp_5605,一汽大众(奥迪)合资奥迪A4,2.0,4,165,4761,B8(8K)
dp_5606,一汽大众(奥迪)合资奥迪A4,2.0,4,185,4818,B9(8W)
dp_5607,一汽大众(奥迪)合资奥迪A4,2.4,4,125,4548,B6(8E)
dp_5608,一汽大众(奥迪)合资奥迪A4,3.0,4,160,4548,B6(8E)
dp_5609,一汽大众(奥迪)合资奥迪A4,3.0,4,160,4587,B7(8E)
dp_5610,一汽大众(奥迪)合资奥迪A4,3.0,4,162,4548,B6(8E)
dp_5611,一汽大众(奥迪)合资奥迪A4,3.0,4,200,4761,B8(8K)
dp_5612,一汽大众(奥迪)合资奥迪A4,3.2,4,195,4763,B8(8K)
dp_5613,一汽大众(奥迪)合资奥迪A6,1.8,4,92,4886,C5(4B)
dp_5614,一汽大众(奥迪)合资奥迪A6,1.8,4,110,4886,C5(4B)
dp_5615,一汽大众(奥迪)合资奥迪A6,1.8,4,140,5034,C7(4G)
dp_5616,一汽大众(奥迪)合资奥迪A6,1.8,4,140,5036,C7(4G)
dp_5617,一汽大众(奥迪)合资奥迪A6,2.0,4,125,5012,C6(4F)
dp_5618,一汽大众(奥迪)合资奥迪A6,2.0,4,125,5035,C6(4F)
dp_5619,一汽大众(奥迪)合资奥迪A6,2.0,4,132,5015,C7(4G)
dp_5620,一汽大众(奥迪)合资奥迪A6,2.0,4,140,5038,C8(4K)
dp_5621,一汽大众(奥迪)合资奥迪A6,2.0,4,140,5050,C8(4K)
dp_5622,一汽大众(奥迪)合资奥迪A6,2.0,4,155,5036,C7(4G)
dp_5623,一汽大众(奥迪)合资奥迪A6,2.0,4,165,5034,C7(4G)
dp_5624,一汽大众(奥迪)合资奥迪A6,2.0,4,165,5036,C7(4G)
dp_5625,一汽大众(奥迪)合资奥迪A6,2.0,4,165,5038,C8(4K)
dp_5626,一汽大众(奥迪)合资奥迪A6,2.0,4,165,5050,C8(4K)
dp_5627,一汽大众(奥迪)合资奥迪A6,2.4,4,121,4886,C5(4B)
dp_5628,一汽大众(奥迪)合资奥迪A6,2.4,4,125,4886,C5(4B)
dp_5629,一汽大众(奥迪)合资奥迪A6,2.4,4,130,5012,C6(4F)
dp_5630,一汽大众(奥迪)合资奥迪A6,2.4,4,130,5035,C6(4F)
dp_5631,一汽大众(奥迪)合资奥迪A6,2.5,4,133,4886,C5(4B)
dp_5632,一汽大众(奥迪)合资奥迪A6,2.5,4,140,5015,C7(4G)
dp_5633,一汽大众(奥迪)合资奥迪A6,2.5,4,150,5034,C7(4G)
dp_5634,一汽大众(奥迪)合资奥迪A6,2.5,4,150,5036,C7(4G)
dp_5635,一汽大众(奥迪)合资奥迪A6,2.7,4,140,5035,C6(4F)
dp_5636,一汽大众(奥迪)合资奥迪A6,2.8,4,140,4886,C5(4B)
dp_5637,一汽大众(奥迪)合资奥迪A6,2.8,4,140,,C5(4B)
dp_5638,一汽大众(奥迪)合资奥迪A6,2.8,4,154,5012,C6(4F)
dp_5639,一汽大众(奥迪)合资奥迪A6,2.8,4,162,5015,C7(4G)
dp_5640,一汽大众(奥迪)合资奥迪A6,2.8,4,162,5035,C6(4F)
dp_5641,一汽大众(奥迪)合资奥迪A6,3.0,4,160,5012,C6(4F)
dp_5642,一汽大众(奥迪)合资奥迪A6,3.0,4,200,5036,C7(4G)
dp_5643,一汽大众(奥迪)合资奥迪A6,3.0,4,213,5035,C6(4F)
dp_5644,一汽大众(奥迪)合资奥迪A6,3.0,4,220,5015,C7(4G)
dp_5645,一汽大众(奥迪)合资奥迪A6,3.0,4,228,5015,C7(4G)
dp_5646,一汽大众(奥迪)合资奥迪A6,3.0,4,245,5036,C7(4G)
dp_5647,一汽大众(奥迪)合资奥迪A6,3.0,4,250,5038,C8(4K)
dp_5648,一汽大众(奥迪)合资奥迪A6,3.0,4,250,5050,C8(4K)
dp_5649,一汽大众(奥迪)合资奥迪A6,3.2,4,188,5012,C6(4F)
dp_5650,一汽大众(奥迪)合资奥迪A6,4.2,4,246,5012,C6(4F)
dp_5651,一汽大众(奥迪)合资奥迪A6,4.2,4,257,5012,C6(4F)
dp_5652,一汽大众(奥迪)合资奥迪Q2,1.4,5,110,4229,MQB
dp_5653,一汽大众(奥迪)合资奥迪Q2,1.4,5,110,4236,MQB
dp_5654,一汽大众(奥迪)合资奥迪Q3,1.4,5,110,4385,A5(8U)
dp_5655,一汽大众(奥迪)合资奥迪Q3,1.4,5,110,4398,A5(8U)
dp_5656,一汽大众(奥迪)合资奥迪Q3,1.4,5,110,4481,MQB(F3)
dp_5657,一汽大众(奥迪)合资奥迪Q3,1.4,5,110,4495,MQB(F3)
dp_5658,一汽大众(奥迪)合资奥迪Q3,2.0,5,125,4385,A5(8U)
dp_5659,一汽大众(奥迪)合资奥迪Q3,2.0,5,132,4398,A5(8U)
dp_5660,一汽大众(奥迪)合资奥迪Q3,2.0,5,137,4481,MQB(F3)
dp_5661,一汽大众(奥迪)合资奥迪Q3,2.0,5,137,4495,MQB(F3)
dp_5662,一汽大众(奥迪)合资奥迪Q3,2.0,5,147,4385,A5(8U)
dp_5663,一汽大众(奥迪)合资奥迪Q3,2.0,5,162,4398,A5(8U)
dp_5664,一汽大众(奥迪)合资奥迪Q3,2.0,5,162,4495,MQB(F3)
dp_5665,一汽大众(奥迪)合资奥迪Q5,2.0,5,132,4629,B8(8R)
dp_5666,一汽大众(奥迪)合资奥迪Q5,2.0,5,140,4753,B9(FY)
dp_5667,一汽大众(奥迪)合资奥迪Q5,2.0,5,140,4765,B9(FY)
dp_5668,一汽大众(奥迪)合资奥迪Q5,2.0,5,155,4629,B8(8R)
dp_5669,一汽大众(奥迪)合资奥迪Q5,2.0,5,155,4643,B8(8R)
dp_5670,一汽大众(奥迪)合资奥迪Q5,2.0,5,155,4651,B8(8R)
dp_5671,一汽大众(奥迪)合资奥迪Q5,2.0,5,165,4629,B8(8R)
dp_5672,一汽大众(奥迪)合资奥迪Q5,2.0,5,169,4629,B8(8R)
dp_5673,一汽大众(奥迪)合资奥迪Q5,2.0,5,185,4753,B9(FY)
dp_5674,一汽大众(奥迪)合资奥迪Q5,2.0,5,185,4765,B9(FY)
dp_5675,一汽丰田合资丰田RAV4,2.0,5,108,4570,XA40
dp_5676,一汽丰田合资丰田RAV4,2.0,5,110,4630,XA30
dp_5677,一汽丰田合资丰田RAV4,2.0,5,111,4600,XA40
dp_5678,一汽丰田合资丰田RAV4,2.0,5,111,4675,XA40
dp_5679,一汽丰田合资丰田RAV4,2.0,5,111,4690,XA40
dp_5680,一汽丰田合资丰田RAV4,2.4,5,125,4630,XA30
dp_5681,一汽丰田合资丰田RAV4,2.5,5,132,4570,XA40
dp_5682,一汽丰田合资丰田RAV4,2.5,5,132,4600,XA40
dp_5683,一汽丰田合资丰田花冠,1.6,4,88,4530,E120
dp_5684,一汽丰田合资丰田花冠,1.6,4,88,4555,E120
dp_5685,一汽丰田合资丰田花冠,1.8,4,93,4530,E120
dp_5686,一汽丰田合资丰田花冠,1.8,4,100,4530,E120
dp_5687,一汽丰田合资丰田皇冠,2.0,4,173,5020,S210
dp_5688,一汽丰田合资丰田皇冠,2.5,4,142,5005,S200
dp_5689,一汽丰田合资丰田皇冠,2.5,4,142,5020,S210
dp_5690,一汽丰田合资丰田皇冠,2.5,4,145,4855,S180
dp_5691,一汽丰田合资丰田皇冠,3.0,4,167,5005,S200
dp_5692,一汽丰田合资丰田皇冠,3.0,4,170,4855,S180
dp_5693,一汽丰田合资丰田皇冠,4.3,4,208,5005,S200
dp_5694,一汽丰田合资丰田卡罗拉,1.2,4,85,4620,E180
dp_5695,一汽丰田合资丰田卡罗拉,1.2,4,85,4630,E180
dp_5696,一汽丰田合资丰田卡罗拉,1.6,4,90,4540,E150
dp_5697,一汽丰田合资丰田卡罗拉,1.6,4,90,4545,E150
dp_5698,一汽丰田合资丰田卡罗拉,1.6,4,90,4630,E180
dp_5699,一汽丰田合资丰田卡罗拉,1.8,4,73,4630,E180
dp_5700,一汽丰田合资丰田卡罗拉,1.8,4,73,4635,E180
dp_5701,一汽丰田合资丰田卡罗拉,1.8,4,100,4540,E150
dp_5702,一汽丰田合资丰田卡罗拉,1.8,4,100,4555,E150
dp_5703,一汽丰田合资丰田卡罗拉,1.8,4,103,4545,E150
dp_5704,一汽丰田合资丰田卡罗拉,1.8,4,103,4555,E150
dp_5705,一汽丰田合资丰田卡罗拉,1.8,4,103,4620,E180
dp_5706,一汽丰田合资丰田卡罗拉,1.8,4,103,4630,E180
dp_5707,一汽丰田合资丰田卡罗拉,2.0,4,106,4545,E150
dp_5708,一汽丰田合资丰田兰德酷路泽,4.0,5,179,5150,J200
dp_5709,一汽丰田合资丰田兰德酷路泽,4.0,5,179,5170,J200
dp_5710,一汽丰田合资丰田兰德酷路泽,4.0,5,202,5095,J200
dp_5711,一汽丰田合资丰田兰德酷路泽,4.0,5,202,5170,J200
dp_5712,一汽丰田合资丰田兰德酷路泽,4.6,5,228,5095,J200
dp_5713,一汽丰田合资丰田兰德酷路泽,4.6,5,228,5170,J200
dp_5714,一汽丰田合资丰田兰德酷路泽,4.7,5,202,5150,J200
dp_5715,一汽丰田合资丰田兰德酷路泽,4.7,5,202,5170,J200
dp_5716,一汽丰田合资丰田陆地巡洋舰,4.5,5,155,5080,J100
dp_5717,一汽丰田合资丰田陆地巡洋舰,4.7,5,175,5080,J100
dp_5718,一汽丰田合资丰田普拉多,2.7,5,117,4780,J150
dp_5719,一汽丰田合资丰田普拉多,2.7,5,120,4780,J150
dp_5720,一汽丰田合资丰田普拉多,3.5,5,206,4780,J150
dp_5721,一汽丰田合资丰田普拉多,3.5,5,206,4840,J150
dp_5722,一汽丰田合资丰田普拉多,3.5,5,206,5010,J150
dp_5723,一汽丰田合资丰田普拉多,4.0,5,179,4850,J120
dp_5724,一汽丰田合资丰田普拉多,4.0,5,179,4895,J120
dp_5725,一汽丰田合资丰田普拉多,4.0,5,179,4970,J120
dp_5726,一汽丰田合资丰田普拉多,4.0,5,202,4760,J150
dp_5727,一汽丰田合资丰田普拉多,4.0,5,202,4780,J150
dp_5728,一汽丰田合资丰田普拉多,4.0,5,202,4820,J150
dp_5729,一汽丰田合资丰田普锐斯,1.5,5,57,4450,XW20
dp_5730,一汽丰田合资丰田普锐斯,1.8,5,73,4485,XW30
dp_5731,一汽丰田合资丰田锐志,2.5,4,142,4735,X130
dp_5732,一汽丰田合资丰田锐志,2.5,4,142,4750,X130
dp_5733,一汽丰田合资丰田锐志,2.5,4,145,4735,X120
dp_5734,一汽丰田合资丰田锐志,3.0,4,167,4735,X130
dp_5735,一汽丰田合资丰田锐志,3.0,4,167,4750,X130
dp_5736,一汽丰田合资丰田锐志,3.0,4,170,4735,X120
dp_5737,一汽丰田合资丰田威驰,1.3,4,63,4300,XP90
dp_5738,一汽丰田合资丰田威驰,1.3,4,64,4285,XP40
dp_5739,一汽丰田合资丰田威驰,1.3,5,73,4140,XP150
dp_5740,一汽丰田合资丰田威驰,1.3,4,73,4410,XP150
dp_5741,一汽丰田合资丰田威驰,1.3,4,73,4420,XP150
dp_5742,一汽丰田合资丰田威驰,1.5,4,68,4285,XP40
dp_5743,一汽丰田合资丰田威驰,1.5,4,68,4295,XP40
dp_5744,一汽丰田合资丰田威驰,1.5,4,75,4285,XP40
dp_5745,一汽丰田合资丰田威驰,1.5,5,79,4140,XP150
dp_5746,一汽丰田合资丰田威驰,1.5,4,79,4410,XP150
dp_5747,一汽丰田合资丰田威驰,1.5,4,79,4420,XP150
dp_5748,一汽丰田合资丰田威驰,1.6,4,87,4300,XP90
dp_5749,一汽丰田合资丰田威驰,1.6,4,87,4320,XP90
dp_5750,一汽丰田合资丰田亚洲龙,2.5,4,131,4975,XX50
dp_5751,一汽丰田合资丰田亚洲龙,2.5,4,154,4975,XX50
dp_5752,一汽海马国产海马323,1.3,4,63,4215,BG
dp_5753,一汽海马国产海马323,1.8,4,90,4365,BJ
dp_5754,一汽马自达合资马自达马自达6,2.0,4,99,4670,GG
dp_5755,一汽马自达合资马自达马自达6,2.0,4,108,4670,GG
dp_5756,一汽马自达合资马自达马自达6,2.0,4,108,4755,GH
dp_5757,一汽马自达合资马自达马自达6,2.0,5,108,4755,GH
dp_5758,一汽马自达合资马自达马自达6,2.0,4,116,4870,GJ
dp_5759,一汽马自达合资马自达马自达6,2.0,4,116,4870,GL
dp_5760,一汽马自达合资马自达马自达6,2.3,4,119,4670,GG
dp_5761,一汽马自达合资马自达马自达6,2.3,4,120,4670,GG
dp_5762,一汽马自达合资马自达马自达6,2.3,5,120,4670,GG
dp_5763,一汽马自达合资马自达马自达6,2.5,4,124,4755,GH
dp_5764,一汽马自达合资马自达马自达6,2.5,4,141,4870,GJ
dp_5765,一汽马自达合资马自达马自达6,2.5,4,141,4870,GL
dp_5766,一汽马自达合资马自达马自达8,2.3,5,113,4860,LY
dp_5767,一汽马自达合资马自达马自达8,2.5,5,120,4860,LY
dp_5768,长安福特合资福特福克斯,1.0,5,92,4368,C346
dp_5769,长安福特合资福特福克斯,1.0,4,92,4534,C346
dp_5770,长安福特合资福特福克斯,1.0,5,94,4378,C519
dp_5771,长安福特合资福特福克斯,1.0,4,94,4647,C519
dp_5772,长安福特合资福特福克斯,1.5,5,90,4378,C519
dp_5773,长安福特合资福特福克斯,1.5,4,90,4647,C519
dp_5774,长安福特合资福特福克斯,1.5,5,133,4368,C346
dp_5775,长安福特合资福特福克斯,1.5,4,133,4534,C346
dp_5776,长安福特合资福特福克斯,1.5,5,135,4378,C519
dp_5777,长安福特合资福特福克斯,1.5,5,135,4404,C519
dp_5778,长安福特合资福特福克斯,1.5,4,135,4647,C519
dp_5779,长安福特合资福特福克斯,1.5,4,135,4671,C519
dp_5780,长安福特合资福特福克斯,1.6,5,92,4368,C346
dp_5781,长安福特合资福特福克斯,1.6,4,92,4534,C346
dp_5782,长安福特合资福特福克斯,1.8,5,91,4342,C307
dp_5783,长安福特合资福特福克斯,1.8,4,91,4480,C307
dp_5784,长安福特合资福特福克斯,2.0,5,125,4368,C346
dp_5785,长安福特合资福特福克斯,2.0,4,125,4534,C346
dp_5786,长安福特合资福特福睿斯,1.0,4,94,4587,C490
dp_5787,长安福特合资福特福睿斯,1.5,4,83,4587,C490
dp_5788,长安福特合资福特福睿斯,1.5,4,90,4587,C490
dp_5789,长安福特合资福特嘉年华,1.0,5,92,3980,B299
dp_5790,长安福特合资福特嘉年华,1.5,5,81,3970,B299
dp_5791,长安福特合资福特嘉年华,1.5,5,81,3980,B299
dp_5792,长安福特合资福特嘉年华,1.5,4,81,4320,B299
dp_5793,长安福特合资福特金牛座,1.5,4,133,4996,D568
dp_5794,长安福特合资福特金牛座,2.0,4,180,4996,D568
dp_5795,长安福特合资福特金牛座,2.7,4,242,4996,D568
dp_5796,长安福特合资福特麦柯斯S-MAX,2.3,5,117.6,4760,CD340
dp_5797,长安福特合资福特蒙迪欧,1.5,4,133,4860,CD391
dp_5798,长安福特合资福特蒙迪欧,1.5,4,133,4873,CD391
dp_5799,长安福特合资福特蒙迪欧,2.0,4,105,4873,CD391
dp_5800,长安福特合资福特蒙迪欧,2.0,4,107,4854,CD345
dp_5801,长安福特合资福特蒙迪欧,2.0,4,149,4854,CD345
dp_5802,长安福特合资福特蒙迪欧,2.0,4,149,4860,CD391
dp_5803,长安福特合资福特蒙迪欧,2.0,4,150,4873,CD391
dp_5804,长安福特合资福特蒙迪欧,2.0,4,176.5,4854,CD345
dp_5805,长安福特合资福特蒙迪欧,2.0,4,178,4860,CD391
dp_5806,长安福特合资福特蒙迪欧,2.0,4,180,4873,CD391
dp_5807,长安福特合资福特蒙迪欧,2.3,4,117.6,4854,CD345
dp_5808,长安福特合资福特锐界,2.0,5,180,4878,CD539
dp_5809,长安福特合资福特锐界,2.7,5,242,4878,CD539
dp_5810,长安福特合资福特翼搏,1.0,5,92,4280,B515
dp_5811,长安福特合资福特翼搏,1.0,5,92,4345,B515
dp_5812,长安福特合资福特翼搏,1.5,5,81,4280,B515
dp_5813,长安福特合资福特翼搏,1.5,5,88,4345,B515
dp_5814,长安福特合资福特翼搏,2.0,5,125,4345,B515
dp_5815,长安福特合资福特翼虎,1.5,5,133,4524,C520
dp_5816,长安福特合资福特翼虎,1.6,5,130,4524,C520
dp_5817,长安福特合资福特翼虎,2.0,5,178,4524,C520
dp_5818,长安福特合资福特翼虎,2.0,5,180,4524,C520
dp_5819,长安福特合资福特福克斯,1.6,5,92,4368,C346
dp_5820,长安福特合资福特福克斯,1.6,4,92,4534,C346
dp_5821,长安福特合资福特福克斯,1.8,5,91,4342,C307
dp_5822,长安福特合资福特福克斯,1.8,4,91,4480,C307
dp_5823,长安福特合资福特福克斯,2.0,5,104,4342,C307
dp_5824,长安福特合资福特福克斯,2.0,4,104,4480,C307
dp_5825,长安福特合资福特福克斯,2.0,5,125,4368,C346
dp_5826,长安福特合资福特福克斯,2.0,4,125,4534,C346
dp_5827,长安福特合资福特嘉年华,1.3,4,51,4153,C195
dp_5828,长安福特合资福特嘉年华,1.3,5,63,3950,B299
dp_5829,长安福特合资福特嘉年华,1.3,4,63,4297,B299
dp_5830,长安福特合资福特嘉年华,1.5,5,76,3950,B299
dp_5831,长安福特合资福特嘉年华,1.5,4,76,4297,B299
dp_5832,长安福特合资福特嘉年华,1.6,4,68,4153,C195
dp_5833,长安福特合资福特麦柯斯S-MAX,2.3,5,117.6,4760,CD340
dp_5834,长安福特合资福特蒙迪欧,2.0,4,105,4810,CD132
dp_5835,长安福特合资福特蒙迪欧,2.0,4,107,4854,CD345
dp_5836,长安福特合资福特蒙迪欧,2.0,4,149,4854,CD345
dp_5837,长安福特合资福特蒙迪欧,2.0,4,176.5,4854,CD345
dp_5838,长安福特合资福特蒙迪欧,2.3,4,117.6,4854,CD345
dp_5839,长安福特合资福特蒙迪欧,2.5,4,127,4810,CD132
dp_5840,长安福特合资福特翼虎,1.6,5,130,4524,C520
dp_5841,长安福特合资福特翼虎,2.0,5,178,4524,C520
dp_5842,长安福特马自达合资马自达马自达2,1.3,5,63,3905,DE
dp_5843,长安福特马自达合资马自达马自达2,1.3,4,63,4270,DE
dp_5844,长安福特马自达合资马自达马自达2,1.5,5,76,3905,DE
dp_5845,长安福特马自达合资马自达马自达2,1.5,5,76,3930,DE
dp_5846,长安福特马自达合资马自达马自达2,1.5,4,76,4270,DE
dp_5847,长安福特马自达合资马自达马自达3,1.6,5,79,4505,BL
dp_5848,长安福特马自达合资马自达马自达3,1.6,4,79,4515,BK
dp_5849,长安福特马自达合资马自达马自达3,1.6,4,79,4532,BK
dp_5850,长安福特马自达合资马自达马自达3,1.6,4,79,4595,BL
