ba05b3f264eb6598f2e8b6c2401121cc,奥迪,一汽-大众奥迪,奥迪A4L,1.8T,手动变速箱(MT),2010,A4L
278779fb58917c35f04fe00de137e3dc,奇瑞,奇瑞汽车,旗云,1.5,手动变速箱(MT),2010,旗云
9cf2c40db9d089cdcc2cdafec1015498,奇瑞,奇瑞汽车,旗云,1.6,手动变速箱(MT),2010,旗云
57c8a304a5c5b4930d95e8195b2ae61a,奇瑞,奇瑞汽车,旗云,1.6,手动变速箱(MT),2008,旗云
708bc469e8de57402d8b8bb8d7eea26e,奇瑞,奇瑞汽车,旗云之星,1.6,手动变速箱(MT),2008,旗云之星
cb88b1a579f612111edb9217a5fd105e,奇瑞,奇瑞汽车,旗云,1.6,无级变速箱(CVT),2007,旗云
4c00a26bd08f96b29d710866a8f8a4a9,奇瑞,奇瑞汽车,瑞虎,1.6,手动变速箱(MT),2008,瑞虎
10117c3195b512e6385832e59f2a6ab0,奇瑞,奇瑞汽车,瑞虎,2.4,自动变速箱(AT),2005,瑞虎
d4cbeb0f94b00ea9dd2957c175a45fbe,奇瑞,奇瑞汽车,-,1.5,手动变速箱(MT),2019,艾瑞泽EX
f2a4c31f63b1d5d450368a332e2720bf,奇瑞,奇瑞汽车,-,1.5,无级变速箱(CVT),2019,艾瑞泽EX
cec095287797d70ce53f9be753e84ac4,奇瑞,奇瑞汽车,风云,1.6,手动变速箱(MT),2003,风云
a150a6136683eacf7d42e6414061f567,奇瑞,奇瑞汽车,风云,1.6,自动变速箱(AT),2003,风云
51f50203e6e2bd0a2628d35051c6e105,奇瑞,奇瑞汽车,风云,1.6,手动变速箱(MT),2002,风云
ec899055dbe259fbf2a593bc53fb35f8,奇瑞,奇瑞汽车,风云,1.6,手动变速箱(MT),2001,风云
c4b4a98cfaf778d552f45d509f06e8ce,奇瑞,奇瑞汽车,风云,1.6,自动变速箱(AT),2001,风云
22c16f16711410bc3a614c909779c8ad,启辰,东风启辰,启辰R50X,1.6,手动变速箱(MT),2014,R50X
aa27c9a36451babddd05cdd6f77cecd2,启辰,东风启辰,启辰R50X,1.6,自动变速箱(AT),2014,R50X
e12b3453b2e830964ff09672118c4c17,五十铃,庆铃汽车,五十铃皮卡,2.6,手动变速箱(MT),2004,庆铃皮卡
970f0fbe60ea95933da2cc580d998c5a,五十铃,庆铃汽车,五十铃皮卡,2.8TD,手动变速箱(MT),2014,庆铃皮卡
68d645c3f93348d985390369e3458eaa,五十铃,庆铃汽车,竞技者,2.6,手动变速箱(MT),2001,竞技者
78303026e4c87c028cf21f24bb72f3e6,五十铃,庆铃汽车,竞技者,2.8TD,手动变速箱(MT),2004,竞技者
7ffd2df1966d893c26868369aabdf089,五十铃,庆铃汽车,竞技者,3.2,手动变速箱(MT),2004,竞技者
5cb02af874ad80d2cf269e1ff4e2a9c9,五十铃,庆铃汽车,竞技者,3.2,手动变速箱(MT),2002,竞技者
f87f0d7c8c10cb555cbadd17787aaa8f,日产,东风日产,天籁,2,无级变速箱(CVT),2017,天籁
b7f8f0eda244ece0bdb3ed77c2630ccc,日产,东风日产,天籁,2,无级变速箱(CVT),2009,天籁
9810ec9f1c5b88e1ee93ed8cf734e5ec,日产,东风日产,天籁,2,自动变速箱(AT),2007,天籁
09cb61bac22b6e87fb176c8b9a71a44c,日产,东风日产,天籁·公爵,2.5,无级变速箱(CVT),2012,天籁 公爵
f11a2db21426f7d91badd8ecaebb6640,日产,东风日产,天籁,2.5,无级变速箱(CVT),2009,天籁
17fcf43d374dbde0f3516971a03ef1b5,日产,东风日产,天籁,3.5,无级变速箱(CVT),2006,天籁
0342b37c26f0866ccf424f72ab4292c6,日产,东风日产,玛驰,1.5,手动变速箱(MT),2012,玛驰
2f7ecb1206682b15f04b1b54a09cba3a,日产,东风日产,玛驰,1.5,自动变速箱(AT),2012,玛驰
a7b65442b242f892e2be0b1c2f1fa3d5,日产,东风日产,玛驰,1.5,手动变速箱(MT),2011,玛驰
c65ebdd9fab2f6b26c2eb02759c3725d,日产,东风日产,蓝鸟,2,手动变速箱(MT),2003,蓝鸟
c22d554bebeed0890ddb13e583e48c82,日产,东风日产,蓝鸟,2,自动变速箱(AT),2003,蓝鸟
2b3d04f13113204fa07cd809d4eb5e06,日产,东风日产,蓝鸟,2,自动变速箱(AT),2002,蓝鸟
788fc87b1886ac3c0b5195915df07781,日产,东风日产,蓝鸟,2,手动变速箱(MT),2001,蓝鸟
ffc0168aa3f4d9df43a5d26fa6d6bff3,日产,东风日产,蓝鸟,2,自动变速箱(AT),2001,蓝鸟
fd02269638d7c28d74bc14857dd6d572,日产,东风日产,蓝鸟,2,自动变速箱(AT),2000,蓝鸟
eacc65cc456284f54d7082de41908215,日产,东风日产,阳光,1.5,手动变速箱(MT),2012,阳光
dd9645642e60cde982a73602632e427a,日产,东风日产,阳光,1.5,无级变速箱(CVT),2012,阳光
3b39bfaa103a44316a6315a3a7e510af,日产,东风日产,阳光,2,手动变速箱(MT),2003,阳光
6f122264eebc2b8fb2df8653e005adaf,日产,东风日产,阳光,2,自动变速箱(AT),2003,阳光
688ab2e337a2a9156a2476a80ed84fb0,日产,东风日产,颐达,1.6,手动变速箱(MT),2010,颐达
6ef57513f829830607b4be32170a6758,日产,东风日产,骏逸,1.8,手动变速箱(MT),2007,骏逸
48a32d3fe471e0eb831fcd3f5a03beb2,日产,东风日产,骏逸,1.8,自动变速箱(AT),2007,骏逸
caf31b6ddb820888ec0b6b0cd49c7150,日产,东风日产,骐达,1.6,手动变速箱(MT),2012,骐达
e8bd3996051cc437b79def4fa2c3d1ac,日产,东风日产,骐达,1.6,无级变速箱(CVT),2012,骐达
27d9acb549428a934670ebc164e245cf,日产,东风日产,骐达,1.6,手动变速箱(MT),2010,骐达
3d4467e7e1ae1c679c9c86830afc1e92,日产,东风日产,骐达,1.6,手动变速箱(MT),2009,骐达
37500925437171b20162f0e051769e89,日产,东风日产,骐达,1.6,自动变速箱(AT),2009,骐达
8191eb87f7595b3428c7024dd0cf20cd,日产,东风日产,骐达,1.6,手动变速箱(MT),2007,骐达
ecd6758b0f6e154f708a31de55853282,日产,东风日产,骐达,1.6,自动变速箱(AT),2007,骐达
80ce14f8fcf0ae22a34ffb4b3bf22455,日产,东风日产,骐达,1.6T,手动变速箱(MT),2012,骐达
e6840e72a02c2ea215e8176257945fd8,日产,东风日产,骐达,1.6T,无级变速箱(CVT),2012,骐达
8f0366448fcff67b7d1de0e1cc76c0ca,日产,日产(进口),日产350Z,3.5,手动变速箱(MT),2008,350 CONVERTIBLE [350 敞篷]
f93b6c14b1e94d50319a19f324b843a2,日产,日产(进口),日产350Z,3.5,手动变速箱(MT),2007,350Z COUPE
96a21b23acbf468f9b0dee2ae1d58521,日产,日产(进口),日产350Z,3.5,手动变速箱(MT),2005,350Z CONVERTIBLE [350Z 敞篷]
6a7e4f51eadb409a3eb2a931711d6d41,日产,日产(进口),日产350Z,3.5,手动变速箱(MT),2003,350Z COUPE
bb563a678c257ba28790262d29bbd91e,日产,日产(进口),日产370Z,3.7,手动变速箱(MT),2009,370Z ROADSTER
d617e87866d8f2ae8d256ab3d012447d,日产,日产(进口),日产370Z,3.7,手自一体变速箱(AT),2009,370Z ROADSTER
389024a1df1d40f2f8c22e6c55d2eabc,日产,日产(进口),日产370Z,3.7,手动变速箱(MT),2008,370Z COUPE
0f4f303ac1b93abdc2d0882982bf94ff,日产,日产(进口),日产370Z,3.7,手自一体变速箱(AT),2008,370Z COUPE
3651ee3e2c48960a35b8a7f26c93f8d5,日产,日产(进口),ALMERA,1.2,无级变速箱(CVT),2011,ALMERA-SEDAN [ALMERA 三厢]
aa384c769dbd771a2f3d7db64dfb6afb,日产,日产(进口),ALMERA,1.5,手动变速箱(MT),2000,ALMERA-HACTHBACK [ALMERA 两厢]
5e7c544bdbb9e4aeeb4b27d707360ac3,日产,日产(进口),ALMERA,1.5,手动变速箱(MT),2000,ALMERA-SEDAN [ALMERA 三厢]
16ebd014b1c0306141ab9b5c9e6d025a,日产,日产(进口),ALMERA,1.5TD,手动变速箱(MT),2000,ALMERA-SEDAN [ALMERA 三厢]
970f9cd9d8d73be11296a7e1337de8af,日产,日产(进口),ALMERA,1.8,手动变速箱(MT),2000,ALMERA-HACTHBACK [ALMERA 两厢]
710557041f06c102dd08a9d310583b45,日产,日产(进口),ALMERA,1.8,手动变速箱(MT),2000,ALMERA-SEDAN [ALMERA 三厢]
1eb1a94a16d1bf82ac097ac3ad97fd1e,日产,日产(进口),ALMERA,2.2TD,手动变速箱(MT),2002,ALMERA-HACTHBACK [ALMERA 两厢]
a815a17e91a52b2042b3e1699477b681,日产,日产(进口),ALMERA,2.2TD,手动变速箱(MT),2000,ALMERA-HACTHBACK [ALMERA 两厢]
3aca9610aad93849f3f82646d8540781,日产,日产(进口),ALMERA,2.2TD,手动变速箱(MT),2000,ALMERA-SEDAN [ALMERA 三厢]
52c6cbead1fcbce11192f11bd98c0169,日产,日产(进口),ALTIMA [奥蒂玛],2.5,手动变速箱(MT),2007,ALTIMA COUPE [奥蒂玛 COUPE]
c14225eb58cf3307571d3239f4530fb3,日产,日产(进口),ALTIMA [奥蒂玛],2.5,无级变速箱(CVT),2007,ALTIMA COUPE [奥蒂玛 COUPE]
3656ee45ef37c62cef30a1330fba9b36,日产,日产(进口),ALTIMA [奥蒂玛],2.5,手动变速箱(MT),2007,ALTIMA [奥蒂玛]
d61349d5b64cead66e9228c62b7fb006,日产,日产(进口),ALTIMA [奥蒂玛],2.5,无级变速箱(CVT),2007,ALTIMA [奥蒂玛]
a5b08f30210284d408741ce0abc8fd67,日产,日产(进口),ALTIMA [奥蒂玛],2.5,手动变速箱(MT),2002,ALTIMA [奥蒂玛]
807e4cf631c0fe8d80fa355faa8810d1,日产,日产(进口),ALTIMA [奥蒂玛],2.5,自动变速箱(AT),2002,ALTIMA [奥蒂玛]
68bf688f30730ed23631588b87ca7732,日产,日产(进口),ALTIMA [奥蒂玛],3.5,手动变速箱(MT),2007,ALTIMA COUPE [奥蒂玛 COUPE]
b7e71d6edebe7f91d5202a679b8609b4,日产,日产(进口),ALTIMA [奥蒂玛],3.5,无级变速箱(CVT),2007,ALTIMA COUPE [奥蒂玛 COUPE]
3553fb37a15eea09489ff506bf914b4f,日产,日产(进口),ALTIMA [奥蒂玛],3.5,手动变速箱(MT),2007,ALTIMA [奥蒂玛]
1191ba1882d0ba60adb0f2973fa9026f,日产,日产(进口),ALTIMA [奥蒂玛],3.5,无级变速箱(CVT),2007,ALTIMA [奥蒂玛]
18ec96cc83b2ba33b7f64bad4fd1ef72,日产,日产(进口),ALTIMA [奥蒂玛],3.5,手动变速箱(MT),2002,ALTIMA [奥蒂玛]
10e75da53378919a659343c1edb88de8,日产,日产(进口),ALTIMA [奥蒂玛],3.5,自动变速箱(AT),2002,ALTIMA [奥蒂玛]
fa4e849f2914081885ac7d8a3b2e21ae,日产,日产(进口),ARMADA,5.6,手自一体变速箱(AT),2009,ARMADA
ea93898f19413e3e0bf0c9edc8b933c4,日产,日产(进口),ARMADA,5.6,手自一体变速箱(AT),2003,ARMADA
461fc1fd6c981ae939552223c7961b6d,日产,日产(进口),BLUEBIRD [蓝鸟],1.5,手动变速箱(MT),2005,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
b06977a7aa3627ddad26f4de282defe0,日产,日产(进口),BLUEBIRD [蓝鸟],1.5,手动变速箱(MT),2000,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
6f8e86410e12adcaf375bdcd0194dcb5,日产,日产(进口),BLUEBIRD [蓝鸟],1.6,手动变速箱(MT),2005,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
a57e22498f9538220fe10af2b27ea500,日产,日产(进口),BLUEBIRD [蓝鸟],1.6,自动变速箱(AT),2005,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
eba09aa7a443b86ef2e14299ca25b3ea,日产,日产(进口),BLUEBIRD [蓝鸟],1.6,手动变速箱(MT),2000,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
6c3c87a223c98344ae79ae1422f85b94,日产,日产(进口),BLUEBIRD [蓝鸟],1.6,自动变速箱(AT),2000,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
743cb92474dedfffabc0865424747679,日产,日产(进口),BLUEBIRD [蓝鸟],1.8,手动变速箱(MT),2000,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
ceae5d1b837ffd304cca7776f70b2eb1,日产,日产(进口),BLUEBIRD [蓝鸟],1.8,自动变速箱(AT),2000,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
b4af5de38b1423df5429f8afce827768,日产,日产(进口),BLUEBIRD [蓝鸟],2,手动变速箱(MT),2005,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
f5ebd421bcf857cdbf76c4134aac8ae3,日产,日产(进口),BLUEBIRD [蓝鸟],2,无级变速箱(CVT),2005,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
242962527bef7896b456ae1559b55c67,日产,日产(进口),BLUEBIRD [蓝鸟],2,手动变速箱(MT),2000,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
a7db00a737eec740a5a630cef7a31e50,日产,日产(进口),BLUEBIRD [蓝鸟],2,自动变速箱(AT),2000,BLUEBIRD SYLPHY [蓝鸟 SYLPHY]
97e2e8cc772cc84b31f7b1a0f0b86f5b,日产,日产(进口),风度,2,自动变速箱(AT),2002,风度
56bd6be698874063303dd042dae29195,日产,日产(进口),风度,2,自动变速箱(AT),2001,风度
39f1e2612f91dc61e2175d327ae38796,日产,日产(进口),风度,3,自动变速箱(AT),2005,风度
e91cc4239c6049aec52cc21dfb992db2,日产,日产(进口),风度,3,自动变速箱(AT),2001,风度
2f9a18ed0399da1a315d8a108b42d6e1,日产,日产(进口),CIMA,3,自动变速箱(AT),2008,CIMA
fdd64f482c23c18b322a8b8585175fec,日产,日产(进口),CIMA,3,自动变速箱(AT),2005,CIMA
dedd49a95048a969783649c7987a254d,日产,日产(进口),CIMA,3,自动变速箱(AT),2001,CIMA
b4c50f02eff2c61b42c084545d7d5c24,日产,日产(进口),CIMA,4.5,自动变速箱(AT),2008,CIMA
4b82f0e0bce1b8997d522ea33ea3fbc0,日产,日产(进口),CIMA,4.5,自动变速箱(AT),2005,CIMA
09da5df7e35970b7627423eff677d0ab,日产,日产(进口),CIMA,4.5,自动变速箱(AT),2001,CIMA
cace9a1a6a5a37716a6b77f5e9155d61,日产,日产(进口),CUBE,1.8,手动变速箱(MT),2008,CUBE
7021c2a9b46b727f430012c2150252ef,日产,日产(进口),FRONTIER,2.5,手动变速箱(MT),2005,FRONTIER
66e0dffce3e4bb1ac608de21de0080d4,日产,日产(进口),FRONTIER,3.3,手动变速箱(MT),2001,FRONTIER
696a06ab5c70dffe82215d73eb5c93fd,日产,日产(进口),FRONTIER,3.4,自动变速箱(AT),2001,FRONTIER
8dec837c1edd4fb1a93f8f1c44ce7533,日产,日产(进口),FRONTIER,4,自动变速箱(AT),2005,FRONTIER
bbc249e9ac24f5d586639f31840053a5,日产,日产(进口),FUGA [风雅],2.5,手自一体变速箱(AT),2009,FUGA 250 [风雅 250]
6e06b739b7ff0cb555fedba190888d34,日产,日产(进口),FUGA [风雅],2.5,手自一体变速箱(AT),2004,FUGA 250 [风雅 250]
20c9b4f1392b82b9ce145e2331e94f4b,日产,日产(进口),风雅 350,3.5,手自一体变速箱(AT),2009,风雅 350
72be32d4207b32ca71990ddf81bebeaf,日产,日产(进口),风雅 350,3.5,手自一体变速箱(AT),2004,风雅 350
23cb90f5cbf2f0ed5b17b4b706b11ecf,日产,日产(进口),FUGA [风雅],3.7,手自一体变速箱(AT),2009,FUGA 370 [风雅 370]
1008c6c5da55e141793a91dd0dee42ad,日产,日产(进口),FUGA [风雅],4.5,手自一体变速箱(AT),2004,FUGA 450 [风雅 450]
e98008934da546197eb28675bb485280,日产,日产(进口),日产GT-R,3.8T,双离合变速箱(DCT),2007,GT-R
57c14ee8b9f6ed49a8ad154812f9b577,日产,日产(进口),JUKE,1.6T,无级变速箱(CVT),2010,JUKE
e3a9f809ad30c2f0e46b77cdfe5b9991,日产,日产(进口),MARCH [玛驰],1.2,手动变速箱(MT),2011,MARCH [玛驰]
eefe431bfac83a2d5fba1906d1e9308d,日产,日产(进口),MARCH [玛驰],1.2,自动变速箱(AT),2011,MARCH [玛驰]
5a23c2147985fc9774a72dbce8b36c8c,日产,日产(进口),MAXIMA [马克西马],2,手动变速箱(MT),2000,MAXIMA [马克西马]
2c436b2459e79212b095a04f4af01345,日产,日产(进口),MAXIMA [马克西马],3,手动变速箱(MT),2000,MAXIMA [马克西马]
81fd693805ff8cff5e8180ec76b3d18e,日产,日产(进口),MAXIMA [马克西马],3,自动变速箱(AT),2000,MAXIMA [马克西马]
8699334dde62fe44ff48605dc1a8185a,日产,日产(进口),MAXIMA [马克西马],3.5,无级变速箱(CVT),2009,MAXIMA [马克西马]
01099e0754f54e165da66c817dd36f61,日产,日产(进口),MICRA,1,手动变速箱(MT),2003,MICRA
0409f2b6def7733933646d583c7bc655,日产,日产(进口),MICRA,1,手动变速箱(MT),2000,MICRA
7319a3323c684c4803cf5c83e25ef2ae,日产,日产(进口),MICRA,1.2,手动变速箱(MT),2010,MICRA
05e8d46f125399a10ef79b985f8ac557,日产,日产(进口),MICRA,1.2,手动变速箱(MT),2007,MICRA VISIO
e818822b912d83a43928f2c25c0d621f,日产,日产(进口),MICRA,1.2,自动变速箱(AT),2007,MICRA VISIO
584d613e5a26023049bd2949548a4d91,日产,日产(进口),MICRA,1.2,手动变速箱(MT),2003,MICRA
bc6f58283e626d9ecf620c5d18138736,日产,日产(进口),MICRA,1.3,手动变速箱(MT),2000,MICRA
ab61c5c2ae57d1dd1af2a60204d5ef08,日产,日产(进口),MICRA,1.3,自动变速箱(AT),2000,MICRA
daac1eaf4fd7b98bb9f1beda7b494760,日产,日产(进口),MICRA,1.4,手动变速箱(MT),2005,MICRA C
8a29bfd87107467f6195a4f74058d384,日产,日产(进口),MICRA,1.4,自动变速箱(AT),2005,MICRA C
67436fded55d8edc2f1bbf84dc74f7cb,日产,日产(进口),MICRA,1.5TD,手动变速箱(MT),2003,MICRA
ba599865bbdf5683a950fe913f4c7571,日产,日产(进口),MICRA,1.6,手动变速箱(MT),2007,MICRA
8934fd8210cb9648e851ef7fdb6a4839,日产,日产(进口),MICRA,1.6,手动变速箱(MT),2005,MICRA
402fba78df394d6b4828523ff51139a0,日产,日产(进口),MICRA,1.6,手动变速箱(MT),2005,MICRA C
f41b53587cd2d86a6311daeaeaa7d598,日产,日产(进口),MICRA,1.6,自动变速箱(AT),2005,MICRA C
33c416cbda962390ae10b10bf3eed5f1,日产,日产(进口),楼兰(海外),3.5,无级变速箱(CVT),2003,楼兰(海外)
63002a7ad30464729401c832bcfdc7b4,日产,日产(进口),PATHFINDER,2.5T,无级变速箱(CVT),2013,PATHFINDER
fc261b742ed81941db7fa5d08ddc0243,日产,日产(进口),PATHFINDER,2.5TD,手动变速箱(MT),2008,PATHFINDER
8047a2bb30e5ed22148528de1c20a1e2,日产,日产(进口),PATHFINDER,2.5TD,手动变速箱(MT),2005,PATHFINDER
6991a8b1fa6a52ad20d3ccf7d37f655d,日产,日产(进口),PATHFINDER,3.3,自动变速箱(AT),2001,PATHFINDER
3f7e8fcfc80e913b2214a5c89df7ed0e,日产,日产(进口),PATHFINDER,3.5,无级变速箱(CVT),2017,PATHFINDER
24faea9f69a96195d9cd295b0f12cc34,日产,日产(进口),PATHFINDER,3.5,无级变速箱(CVT),2013,PATHFINDER
5b39f830b357f508537f78e483d53dde,日产,日产(进口),PATHFINDER,4,自动变速箱(AT),2008,PATHFINDER
8b31fef7635ee541d036d84f6929c5b9,日产,日产(进口),PATHFINDER,4,自动变速箱(AT),2005,PATHFINDER
3c0e3a32e1b22a71039800735757da65,日产,日产(进口),PATHFINDER,5.6,自动变速箱(AT),2008,PATHFINDER
26b0ae7399b05afcadf4fdd6a15168ad,日产,日产(进口),途乐,3.0TD,手动变速箱(MT),2004,途乐
df3b45dce51e43393d21cf616dd4a07a,日产,日产(进口),途乐,4,自动变速箱(AT),2014,途乐
e7e74d05505fc47109f670f97c15a18f,日产,日产(进口),途乐,4.8,自动变速箱(AT),2016,途乐
2c6ba32a86b3a106ac6fa624d2c22442,日产,日产(进口),途乐,4.8,自动变速箱(AT),2014,途乐
2abd91db489bd188fb9b12f1650742ff,日产,日产(进口),途乐,4.8,手动变速箱(MT),2004,途乐
5775c8610e2cb24fc66c5dbf8fb6c4d6,日产,日产(进口),途乐,4.8,自动变速箱(AT),2000,途乐
7edb4afb3e34e70583e8bae66427b8c4,日产,日产(进口),PULSAR,1.5T,手动变速箱(MT),2000,PULSAR
df9d14067de4e4287fa44d739660a47c,日产,日产(进口),PULSAR,1.8T,手动变速箱(MT),2000,PULSAR
6adb144dc310d2f00c70d9408c22c71e,日产,日产(进口),PULSAR,2.2T,手动变速箱(MT),2000,PULSAR
5d4526cac6d669387b27448c089526c1,日产,日产(进口),贵士,3.5,自动变速箱(AT),2009,贵士
79b4c3b2c826f354e8ca43485b635182,日产,日产(进口),贵士,3.5,自动变速箱(AT),2004,贵士
904a6ec42eba86c65e85f9ab9309d4bb,日产,日产(进口),奇骏(进口),2.5,无级变速箱(CVT),2009,奇骏(进口)
7d0d1f5f8836abd18830f6ecc76876e0,日产,日产(进口),SENTRA [阳光],1.8,手动变速箱(MT),2000,SENTRA-U [阳光-北美版]
0f3b8fa9719203e6428ba99b6bfb0bda,日产,日产(进口),SENTRA [阳光],2,手动变速箱(MT),2006,SENTRA-U [阳光-北美版]
bbd43272e816b2d3df02c8cee26aee84,日产,日产(进口),SENTRA [阳光],2.5,手动变速箱(MT),2006,SENTRA-U [阳光-北美版]
f47adedceaa919453e0843e271fa2f43,日产,日产(进口),SENTRA [阳光],2.5,无级变速箱(CVT),2006,SENTRA-U [阳光-北美版]
f444ee96bf5eedceab661fdeb3f83d27,日产,日产(进口),SENTRA [阳光],2.5,自动变速箱(AT),2004,SENTRA-U [阳光-北美版]
22bc1e41f655db7a15f9c54943818bd2,日产,日产(进口),SENTRA [阳光],2.5,手动变速箱(MT),2000,SENTRA-U [阳光-北美版]
0da91ef18609d1f28f650f6be34107f5,日产,日产(进口),TIIDA [骐达],1.5,手动变速箱(MT),2004,TIIDA-HATCHBACK [骐达 两厢]
c6a3548e307e206d770a140974b681d4,日产,日产(进口),TIIDA [骐达],1.5,自动变速箱(AT),2004,TIIDA-HATCHBACK [骐达 两厢]
12e9aa8fa3ee9b719fca61f14c823eb7,日产,日产(进口),TIIDA [骐达],1.5,手动变速箱(MT),2004,TIIDA-SEDAN [骐达 三厢]
346be4a3702ff97ee046b5e4cf9c7d90,日产,日产(进口),TIIDA [骐达],1.5,自动变速箱(AT),2004,TIIDA-SEDAN [骐达 三厢]
504c106c55659bf66f2a6516212e2e8a,日产,日产(进口),TIIDA [骐达],1.5TD,手动变速箱(MT),2006,TIIDA-HATCHBACK [骐达 两厢]
b0c845d8871f07742e0bfdc766ccab87,日产,日产(进口),TIIDA [骐达],1.5TD,手动变速箱(MT),2006,TIIDA-SEDAN [骐达 三厢]
cced085d37ade0994f55617b1313839c,日产,日产(进口),TIIDA [骐达],1.6,手动变速箱(MT),2004,TIIDA-HATCHBACK [骐达 两厢]
413acaedad4162ab6b8ad06124f9e3d1,日产,日产(进口),TIIDA [骐达],1.6,自动变速箱(AT),2004,TIIDA-HATCHBACK [骐达 两厢]
553546b33642b782eeb8d8f69506814f,日产,日产(进口),TIIDA [骐达],1.6,手动变速箱(MT),2004,TIIDA-SEDAN [骐达 三厢]
e06c182106d4c1c4a3dda101b75b5076,日产,日产(进口),TIIDA [骐达],1.6,自动变速箱(AT),2004,TIIDA-SEDAN [骐达 三厢]
2ab33658ddb705a5374aafb08c72b69b,日产,日产(进口),TIIDA [骐达],1.8,手动变速箱(MT),2004,TIIDA-HATCHBACK [骐达 两厢]
d0c0693298f297eae0eb4852619bca2e,日产,日产(进口),TIIDA [骐达],1.8,自动变速箱(AT),2004,TIIDA-HATCHBACK [骐达 两厢]
b79eb714ad6f9ba4864b818c11175d18,日产,日产(进口),TIIDA [骐达],1.8,手动变速箱(MT),2004,TIIDA-SEDAN [骐达 三厢]
8b8033d92a96977a78166169810423b9,日产,日产(进口),TIIDA [骐达],1.8,自动变速箱(AT),2004,TIIDA-SEDAN [骐达 三厢]
a7defa72637bbe6e0314ba52ca5cecf9,日产,日产(进口),TITAN,5.0TD,自动变速箱(AT),2016,TITAN CREW CAB
4d6ab12e87b9fbdcee50e4439beb72da,日产,日产(进口),TITAN,5.6,自动变速箱(AT),2009,TITAN KING CAB
564dadc90c09e7d66e30fd423be07624,日产,日产(进口),TITAN,5.6,自动变速箱(AT),2004,TITAN CREW CAB
10c1b292beac3d99f9a7b2b5d95c391d,日产,日产(进口),TITAN,5.6,自动变速箱(AT),2004,TITAN KING CAB
abc66f66e8af1986f87467bb0e172dfa,日产,日产(进口),URVAN [佳奔],2,手动变速箱(MT),2001,URVAN [佳奔]
1617a614834b3a136d4ba53d8b9c6da4,日产,日产(进口),URVAN [佳奔],2,自动变速箱(AT),2001,URVAN [佳奔]
71a4b0be8cd66e68356a1c2e81d458cd,日产,日产(进口),URVAN [佳奔],2.4,手动变速箱(MT),2001,URVAN [佳奔]
fa2f7b9601ac49013b7e53bfb9c07b09,日产,日产(进口),URVAN [佳奔],2.4,自动变速箱(AT),2001,URVAN [佳奔]
45805cf157965b8c18a01d8914a00010,日产,日产(进口),URVAN [佳奔],3,自动变速箱(AT),2001,URVAN [佳奔]
0dfd38f2e4e7f23549fef514320c7104,日产,日产(进口),奇骏(进口),2,手动变速箱(MT),2007,奇骏(进口)
6fb976fae40ad410f5d79a3687b9cdc9,日产,日产(进口),奇骏(进口),2,手动变速箱(MT),2004,奇骏(进口)
15e9bc97d0c9b076eefe4d246bf78eff,日产,日产(进口),奇骏(进口),2,手动变速箱(MT),2001,奇骏(进口)
0bcda456a386855b02510e31eadd4855,日产,日产(进口),奇骏(进口),2.0TD,手动变速箱(MT),2007,奇骏(进口)
b64a967a337cad0177e761c1c089b513,日产,日产(进口),奇骏(进口),2.2TD,手动变速箱(MT),2003,奇骏(进口)
11112728ab1c9ff16481dc0cb70c05fd,日产,日产(进口),奇骏(进口),2.2TD,手动变速箱(MT),2001,奇骏(进口)
1290bd2a80f2fc0edd2f25f695acd76a,日产,日产(进口),奇骏(进口),2.5,自动变速箱(AT),2008,奇骏(进口)
d00fb62288cf50625bbcf353d1dc4e38,日产,日产(进口),奇骏(进口),2.5,手动变速箱(MT),2007,奇骏(进口)
299614411498ca23182ce42e595a516f,日产,日产(进口),奇骏(进口),2.5,手动变速箱(MT),2004,奇骏(进口)
7dd3a275f59f3c2e72c1fce149943d0a,日产,日产(进口),奇骏(进口),2.5,手动变速箱(MT),2003,奇骏(进口)
d82d8157789830079150c2cf6016462d,日产,日产(进口),奇骏(进口),2.5,手动变速箱(MT),2001,奇骏(进口)
20eba280c62eb623d89a416d5dd21f70,日产,日产(进口),XTERRA [帕拉丁],2.4,手动变速箱(MT),2002,XTERRA [帕拉丁]
a16f4ec4a94a081c676124638475f656,日产,日产(进口),XTERRA [帕拉丁],3.3,手动变速箱(MT),2002,XTERRA [帕拉丁]
ada25117d0a187751214464246335dcc,日产,日产(进口),XTERRA [帕拉丁],3.3T,自动变速箱(AT),2002,XTERRA [帕拉丁]
5f8f05dec008722502c7f2d738d1c986,日产,日产(进口),XTERRA [帕拉丁],4,手动变速箱(MT),2014,XTERRA [帕拉丁]
